At4g17530	1.1090838,0.84335697,0.674672,0.79672486,1.0503354,1.0921055,1,0.84646994,0.58629996,0.87021273,1.0078744,1.0502834,1.073168
At4g16146	0.07536729,0.7865833,4.070175,2.7453442,1.7315435,0.19807875,0.16786537,1.2370555,3.3494618,2.896726,1,0.13571411,0.48644948
At4g17770	0.9965533,0.72824055,0.8071642,1,1.133543,1.2340264,0.9218713,0.7160282,0.83879226,1.0274724,1.1138031,1.1725066,1.3894842
At4g17460	1,1.5151896,1.0352697,0.90612626,0.93824023,0.8213969,1.4655957,1.3256551,1.1394093,0.73062897,0.5513969,0.7400593,1.2109743
At4g16950	0.8394912,1.9244219,2.129245,0.9988086,0.9448895,0.4788867,1.1185365,2.117692,1.6235071,1.195594,0.86323255,0.86539054,1
At4g16190	0.6384098,1,1.0610589,1.2302719,0.8773827,0.61976284,0.6136915,1.0341684,1.1132869,1.2591008,0.894713,0.60720736,1.1246501
At4g15780	1.025688,1.190492,0.999551,1,0.7326456,0.8377817,0.9999836,1.1702967,1.0729057,1.0046705,0.85354906,0.6611257,1.1200991
At4g15430	2.3345244,0.91084385,0.5391134,0.21359055,0.9994761,3.041763,3.7543986,1.0105506,0.54441786,0.9907203,1.0578223,1.7452054,1
At4g15520	0.99670464,1.153827,1.062206,1.1700729,0.8837539,0.89425284,1.038898,1,1.0470016,0.86245555,0.84062195,0.9876957,1.0840174
At4g14550	1.4672495,1.2005857,0.76484567,0.8097546,0.99999994,1.0286922,1.492878,1.3032702,0.66067195,0.91582054,0.8448461,0.9288299,1.197474
At4g14230	0.55293745,1.4858673,2.3713548,1.00665,0.99999994,0.48013905,0.55008143,1.6785512,2.034355,1.1120123,0.79488516,0.61376303,0.94442445
At4g14240	1.0913649,0.97268784,0.91689897,0.83510673,1.1990414,1.2164958,1.0163145,0.785491,0.8605936,0.85094833,1,1.0849079,1
At4g14270	0.501498,1.2610326,1.7482156,0.99999994,0.5506253,0.2961775,0.6857415,1.3753102,1.5866637,1.0193492,0.6475645,0.32438365,1.0469058
At1g25275	0.5054886,1.0196275,1.3271035,1.1636672,1,0.6569543,0.7288398,0.9845499,1.2306212,1.03893,0.8162447,0.7701896,1.0572064
At1g25320	0.6936087,1.101004,1.8101792,1.4669178,1,0.7076267,0.6018523,1.7343241,1.2921661,1.0161248,0.63969487,0.5735829,0.94661915
At5g04190	2.2241406,2.005542,0.9990476,1.0013793,0.9752744,1,1.1838486,1.9915968,0.9924965,0.99393046,0.9804187,0.9710929,1.5062802
At1g73470	0.9852766,1.3604304,1.2267575,0.8161764,0.6098015,0.89661384,1.3330988,1.7509053,1.3692726,0.7556631,0.70827854,1,1.269143
At1g66900	1.0512432,1.3164166,0.85230434,0.842809,0.94765073,1.0062426,1.0637494,1.1855291,0.9675782,0.7374956,0.91775435,1,1.234393
At1g66890	0.7718186,1.1216723,1.1770439,1,0.7539243,0.9327386,1.0264239,1.1385819,1.2019603,0.9999248,0.91741776,0.8256294,1.3701206
At1g45688	1.0933285,0.9653454,0.8240651,0.991959,1.0162076,1.0522038,1.0399917,0.8869376,0.76099944,1,1.2057487,0.98959583,1.0151215
At1g32220	1.0971833,1.1137555,0.6825442,0.73236626,0.8333273,1.0577867,1.3001561,0.99999994,0.59274143,0.68045205,1.0382944,1.2359064,0.8985008
At1g26230	0.5107598,0.7208134,1,1.1682904,1.1232628,0.9633788,0.5593019,0.82088274,1.0752401,1.3032801,1.2003666,1.0529591,0.63757515
At5g11070	0.75973415,0.9787288,1.5619763,1.3141557,1.0977439,0.8943222,0.9476921,1,1.6598234,1.4353398,1.031895,0.89088243,0.9901553
At5g19770	0.8205917,1.083333,1.3781393,1.3403332,1.0068483,0.8040861,0.7704654,1.1304501,1.3047959,1,0.8596847,0.7913338,0.7240553
At5g19850	1.0760837,0.8743964,0.7289373,0.84372205,1.1944355,1.3957459,1.0295018,0.6919311,0.8246424,1,1.2075315,1.2986604,1
At5g19540	0.54854465,0.9530782,1.0415792,1.0307773,1,0.79571486,0.7394587,1.0698376,1.1389363,1.150044,1.010433,0.888874,0.8859633
At5g13090	1.3846897,1.4583387,0.8890604,1.0004723,1,0.9196795,1.3457428,1.4525658,0.9890044,0.76129156,0.78301,0.8872909,1.2476966
At5g20630	0.3007025,0.5079025,1.2897117,1.2291917,1.091533,0.69445705,0.51108205,0.8134099,1.401661,1.3199546,1.178373,1,0.48896658
At5g08410	0.52931136,1,1.6939591,1.377326,0.8356399,0.6194359,0.73270905,1.3236973,1.3741748,1.5881349,1,0.71995986,0.81895304
At5g10730	1.2531327,0.754948,0.8352997,1,0.9582939,1.1419879,1,0.8152344,1.0044092,0.92887306,1.1432712,1.1448166,1.0819781
At5g21100	0.92316586,0.84885585,0.74048996,0.9962576,1.1984522,1.1170744,1.0379915,0.7553412,0.79458183,1,1.2669555,1.1685895,1.0685337
At5g21170	1.0875444,1.8353349,1.8247076,1,0.76729774,0.78234357,1.2647777,2.4011824,1.4549608,0.9250244,0.6480335,0.7653573,0.78418773
At5g28840	0.9842595,0.7079718,0.8206786,1.1142707,1.215493,1.058698,0.8991575,0.8021589,1,1.084925,1.1287917,1.1014282,0.94543976
At5g08400	0.5263849,0.7679709,1.2620547,1.4115337,1.0141542,0.83365434,0.58868444,0.6626121,1.3658941,1.3022269,1.0581237,1,0.78703266
At5g20130	1,0.9160142,1.0392466,1.1937613,1,1,0.9506355,0.99492717,1.265618,1.1456743,1.0000404,0.8261907,0.89330703
At5g20380	1.3811673,1,0.8704131,0.7263267,0.8546002,1.0625461,1.2322413,1.0004442,0.8176564,0.8956143,0.9626596,1.4195585,1.218093
At5g20110	1.0842572,1.7217976,1,1.0105711,0.7093244,0.99991685,1.1273979,1.6582865,0.944211,0.89367837,0.86749727,0.5753166,1.0076203
At5g19940	1.0237945,1.4182227,1,0.6135544,0.7276439,1,1.3712369,1.4807274,1,0.58862555,0.8428859,0.98988134,1.1816803
At4g36970	0.7783426,0.98478895,1.5037844,1.3634603,0.99999994,0.93108535,0.82729065,1.291949,1.297213,1.0988401,0.90171176,0.6946164,1.0731443
At4g36910	1.0530803,0.7949779,0.80806893,1,1.0238042,1.0079061,0.96127343,0.7392351,0.9160115,1.0456736,1.1140146,1.1670651,0.9570642
At4g36830	1.0430192,0.6697483,0.6353717,0.9672038,1.4308441,1.2117811,0.8295229,0.67022324,0.8849048,1.1591558,1.4048326,1.1616318,1
At1g31850	0.7425939,0.7959738,1.4809772,1.6661221,1.1522983,1,0.5326751,0.8590346,1.7210785,1.4087371,1.1157763,0.84455466,0.83177865
At3g56680	0.92034453,1.0177761,1.4292041,1.2568767,0.88683033,0.90032303,0.9202535,1.1896453,1.4812636,1.1362066,1,0.88266695,0.8307468
At3g56720	0.96192265,1.0113394,1.6173322,0.9856139,0.98955166,0.930264,1,1.2013781,1.4689134,1.1467943,0.94378597,0.87673646,1.0024064
At1g51940	0.30213293,1.750865,2.203123,1.3051801,1,0.62716174,0.6720177,2.5546472,2.0183873,1.2235016,0.8178169,0.49423218,0.7422311
At5g15910	1.2692078,1.0570562,0.5276568,0.606377,0.99479014,1.1820897,1.2179098,1,0.77476686,0.7838902,0.9629166,1.077538,1.3966668
At5g16030	1.1918092,1.7856293,1.1200793,0.66381305,0.744566,1,1.6480657,1.5516086,0.88154703,0.65523624,0.75525796,0.93470806,1.1233174
At5g15950	2.16061,0.91327715,0.7156546,0.86528206,1,1.4278264,1.7954407,1.0977988,0.94256496,0.8470783,0.9422573,1.199578,1.4051485
At5g16110	0.8278377,1.2923462,1.1043227,1.0566276,0.863901,0.73216474,0.96244913,1.3467981,1.1425848,1.2114097,0.85885423,0.8377376,1
At5g15850	1.4679453,0.672407,0.35334128,0.20079559,1,1.4158344,1.3216817,0.6086815,0.30883753,0.49291432,1.1486579,1.4668434,1.2653037
At5g14910	0.81944996,1.1442297,1.1953912,1.3519738,1,0.9277799,0.96618307,1.1452578,1.2974675,1.1040431,0.93425727,0.98215675,0.93118197
At5g14920	0.3349912,1.2718588,3.4357865,2.3647864,1,0.56791705,0.41886294,1.3537782,2.767217,1.5445671,0.6192883,0.4818478,0.44766194
At5g15450	1.1475779,0.69654214,0.5709782,0.66992545,1,1.4828331,1.1225531,0.6755994,0.5388996,0.89596534,1.2716447,1.55176,1.2110555
At5g14740	0.89797604,0.93749547,0.88267994,1.1838909,1.2656181,1.0178041,1,0.9166765,0.941646,1.2252744,1.1140862,1.1246395,0.7394486
At5g14760	1.9352252,0.34704506,0.18087433,0.6290053,1.8960097,2.9190888,1.1206187,0.22826214,0.22399524,0.92984897,2.1343522,2.055483,1
At1g31710	1.158601,1.1761092,0.9781179,1.0201545,0.9125799,0.88826036,1.070887,1.1927384,1.0158405,0.8686161,0.6320367,0.7610804,1
At5g27930	0.40071863,1.0009832,1.6409694,1.0392386,1,0.9197388,0.5138811,1.0011417,1.676936,1.2123177,0.7142713,0.6483673,0.8996874
At5g27380	0.7490624,1.0312022,1.0716505,1.1249231,1,0.9091089,0.77978,1.2609422,1.1576211,0.95617265,0.8231229,0.9189969,1.0191749
At5g27280	0.50169134,1.3173559,1.4190571,1.0244428,0.5907841,0.5455307,0.8927501,1.5554842,1.3850099,1,0.5843818,0.74480295,1.1304251
At5g26570	0.47874212,0.3578825,2.2221029,1.5181063,1.2225552,0.9631024,0.38500872,1,1.9243886,1.8534318,1.2426182,0.91962034,0.6657104
At5g26880	0.78137875,0.99999994,1.1700051,1.3636922,1.0999192,0.91153383,0.7921818,0.94320035,1.2818873,1.186634,1.0190519,0.9597722,0.91965777
At5g25280	0.9371098,1.1968598,1.2623202,1.1369435,0.79182494,0.70979476,0.91146207,1.3336749,1.141302,1.089066,0.74625266,0.68398976,1
At5g25460	1,1.5986319,1.2085392,1.2760284,0.7986831,0.70838684,1.0054963,1.3923548,1.0257579,0.82830596,0.6397308,0.631137,0.8818846
At5g24930	1.0754962,0.92766595,0.89249825,0.6394406,0.9917486,1.0239139,1.1402236,1.0103452,0.8027976,0.9632484,1,1.0561253,1.0396373
At5g67390	1.478692,2.0842211,1,0.6560285,0.66285276,0.7256743,1.906314,1.328044,1,0.7673988,0.6989687,0.6707905,1.5848562
At5g67030	1.0462035,1,0.43185943,0.15592997,0.5685428,1.0577364,1.299606,1.0431746,0.3332914,0.36153984,0.81390357,1.4080043,1.0778263
At5g66880	0.57453847,1.492353,1.6266124,1.1996387,0.88749015,0.698939,0.8382324,1.6432422,1.6721472,1.105878,0.9109,0.7139275,1
At5g66950	0.9789804,0.7521405,1.0443333,1.0637205,1.4267107,1.213289,0.8107581,0.7589811,1,1.1776596,1.1023394,0.9952052,0.7116868
At5g66570	0.9231136,1.2368551,1.0310543,0.9449997,0.81372696,0.87653106,1.1504248,1.262497,1,0.9327886,0.84308165,1.0330255,1.0104223
At5g65960	1.100897,0.9848011,1.1695836,1,0.9932155,0.9022164,1.0550503,1.0199736,1.116002,1.000012,0.8390362,0.8167186,0.98492444
At5g65630	0.76757866,0.68364745,1.7066936,1.2815328,1.2891797,1,0.73264694,0.6911693,1.2803235,1.2629766,1.1902636,0.9972176,0.7933297
At5g65730	1.2549776,2.314951,0.65433013,0.7017863,0.83140594,1,2.4171867,2.237405,0.6635291,0.5814135,0.77341217,1,2.380744
At5g65840	1,1.1455327,0.6554596,0.7199293,0.7952028,1.0174407,1.3948821,1.1898254,0.90009356,0.90841454,0.9645477,1.2829156,1.2832547
At5g65310	1,0.95621115,1.4838064,1.5640742,1.1670017,0.9899851,0.8766682,1,1.3311384,1.1187727,0.9597337,0.8200584,0.965659
At5g65000	0.8940766,0.9321872,0.9239882,1.2571319,1.0279579,1.0099307,0.86957043,0.9303585,1,1.0974149,1.2073518,1,1.0261817
At5g64850	1.8515389,1.1327397,0.60617155,0.54157263,0.7280942,1.2449117,1.854568,1,0.46801516,0.4174698,0.68517166,1.1024722,2.4321895
At5g64860	0.4424236,1.0224212,2.2311888,1.4470669,0.94863826,0.5832948,0.54113984,1.4595869,2.2687676,1.4598721,1,0.6315491,0.9364155
At5g64840	1.1266623,1,0.34387526,0.28983462,0.8377101,1.4470775,1.3634697,1.0496948,0.41373804,0.5041302,0.99446076,1.3728502,1.0804675
At5g64940	1.2961468,1,0.29931393,0.27338505,0.8306586,1.4860868,1.4804643,0.82241476,0.28848493,0.4184369,1.0776104,1.3783357,1.006916
At5g64930	1.4703629,1.1018893,0.9087966,0.7440173,1,1.4469897,1.3595968,0.9184263,0.7157478,0.9421836,0.96866953,1.0411651,1.1580858
At5g64330	0.99999994,1.2481765,1.3290845,1.0338743,0.96745044,0.85562456,0.92831236,1.2519169,1.2234007,0.8921476,0.85334414,0.66028345,0.99999994
At5g63880	0.83334064,1.2544831,1.2825775,1,0.940129,0.9080726,0.81432986,1.0929217,1.1515839,1.0635011,0.9585161,0.76379293,1.1464299
At5g63860	0.9008901,1.0428088,1.1945179,1.1068839,0.9263007,0.801739,0.9204061,1.047829,1.0505716,1.0145501,0.92146116,0.79849005,1
At5g64170	2.004242,1.7412425,0.8458781,0.36336794,0.21718101,1,1.7252436,1.4192964,0.80469596,0.37702078,0.3684614,1.1030028,1.6607544
At5g63780	0.62832874,1,1.6297824,1.340136,1,0.7898255,0.89306086,1.266114,1.4940406,1.1799209,0.97781515,0.78987545,0.612377
At5g63800	0.8072001,1.6726965,1.5925915,0.8349556,0.73109275,0.67582417,1.6844373,1.5030655,1.2907326,1,0.69593483,0.99796075,1.4435028
At5g63140	0.83098596,0.9825604,1.2791171,2.0288706,1.2108623,0.7304908,0.80038327,1,1.2967942,1.2916691,0.9931255,0.67462283,1.0220637
At5g63420	0.35389704,0.5086691,1.1750858,1.2494408,1,0.83795744,0.6082878,0.5437016,1.2339715,1.4063321,1.0139084,1.0077171,0.39919865
At5g62840	0.8445935,0.9315167,0.98646146,1.1081744,1.0695758,1.1448897,0.9148912,1,0.93604004,1.1665924,1.2271585,1.1141865,0.8078972
At5g62980	0.896008,1.0405462,1.0687553,1.2869653,0.9040971,0.83234733,0.9095762,1.1320294,1.102091,1,0.9438639,0.8593044,1.1649492
At5g62570	1.1565443,0.9845229,1.001381,0.74893874,1.1119965,1.3059934,1.1629052,0.98472077,0.9737299,0.9402141,0.9373816,1.0277944,0.99999994
At5g62720	0.30988175,0.9501328,1.818069,1.6967305,1.067359,0.54039025,0.41199955,1.001507,1.6590949,1.3967127,1,0.7972006,0.32294795
At5g62350	0.6610728,1.3244174,1.3375851,1.0509019,1.045066,0.6552724,0.7154415,1.2612432,1.1684642,1,0.87954354,0.6646756,0.76578647
At5g62430	1.3557032,1.4272002,0.40683088,0.2567149,0.348243,1.0070583,1.4365364,1,0.29527715,0.35302943,0.6058272,1.0155476,1.3289251
At5g62470	0.86291414,1.1736968,0.48824018,0.68133956,0.9431242,1.3010911,1.4077322,1.1038921,0.7373099,0.6618896,1,1.0693719,1.7905643
At5g62200	0.77347803,0.7288251,1.0560459,1.4020414,1.2036383,0.87582093,0.8867239,0.87319154,1.0976908,1.2814723,1.1415832,0.9817099,1
At5g62220	1.1855448,0.8052911,0.7150316,0.95716834,1.1197696,1.167928,1.0915978,0.7199577,0.77364457,0.9604831,1.0920289,1,1.1657759
At5g61380	0.28783745,0.44392958,3.3521607,2.6273756,1.4021686,0.7874942,0.44781414,1,2.5140502,2.4167533,1.2732364,0.76892245,0.644713
At5g61590	0.6005863,3.8479714,3.118636,1.2345402,0.33457297,0.18928844,1,3.8754997,2.90694,0.8005707,0.24665365,0.116598405,1.4784139
At5g61670	1,1.0978984,0.8254203,0.74021554,0.92747825,1.0931545,1.1488105,1.0923437,0.7907394,0.8960395,0.987827,1.0813996,1.0794762
At5g61230	1,1.1046335,1.1452024,0.9290583,0.9794168,0.9004665,1.0067856,1.1938155,1.0570331,1.0102952,0.8854686,0.9312345,0.9644423
At5g60850	1.1648222,1.8648903,0.99936146,0.95197654,0.7856072,0.9657749,1.3669302,1.1859651,1.0021536,0.99999994,0.82123876,0.88114774,1.4477891
At5g60710	0.89349204,0.8945831,1.3775933,1.2491211,1.1594334,0.9406866,0.95950556,1.000601,1.2013521,1.1758283,1,0.952636,0.8994161
At5g60540	0.7667317,0.9273838,1.2148131,1.5862507,1.0153265,0.8240533,0.67694026,0.99999994,1.7293483,1.315857,1.0806742,0.8907604,0.83369106
At5g59540	0.862438,1.1837587,1.2382443,1.2155576,0.97864294,0.7672974,0.9072525,1,1.2510183,1.0284653,0.8639958,0.7530969,1.1217549
At5g59730	1.1157287,1.0235727,0.78788626,0.8117439,0.99999994,1.1351007,1.2350804,0.99352026,0.8281156,0.8808348,0.92265886,1.0606539,1.1614294
At5g59750	1.0545162,1.017589,0.68982977,0.84106445,1,0.98318374,1.187686,0.8917466,0.9167563,0.92436105,1.0062826,1.1134356,1.1076005
At5g59780	1.1138927,1.8078393,1.573777,0.67368835,0.76827365,0.84720737,1.2984402,1.588712,1.1498746,1,0.7501852,0.8674144,0.948369
At5g59130	0.8565284,1.0617297,1.1914148,1,0.96532947,0.9505336,1.0156546,1.1712353,1.0156546,0.874932,0.8780357,0.9460812,1.1420428
At5g58870	1.2886105,1,0.5448372,0.6203058,1.0974344,1.3390352,1.2852229,0.9809889,0.62608534,0.8894399,1.0714315,1.4197042,0.97479
At5g58900	0.99455696,1,1.2245439,1.1428204,1.3244882,1.0173712,0.8081038,0.8999477,1.0565841,1.1314973,0.9538772,0.9079556,0.79940957
At5g58650	1.289554,0.9029184,0.9504187,0.8029571,0.8084978,1.1197988,1.2540241,1.4109744,1.1029365,0.77286744,0.9245384,1,1.3556758
At5g58570	0.33638796,0.33932674,0.3782443,1.5847272,2.732216,0.98789436,0.26374155,0.5169654,1.2349291,2.8561003,2.129526,1,1.3244042
At5g57870	1.0004025,0.8519936,0.933462,1.0374342,1.0124998,1.006041,1,0.76076156,1.0023415,1.027502,0.96863645,0.96863645,0.7889857
At5g58070	1.0658456,1.1389343,0.99999994,0.84896064,0.77231044,0.86514837,1.1477536,1.2171785,1.0439756,0.8975033,0.8764472,0.94411564,1.3695136
At5g57850	0.7572174,0.92383546,1.0926274,1.3892767,1.0797735,1,0.8811934,0.867623,1.1178743,1.3641642,1.0902771,0.99499494,0.8718123
At5g57345	1.0366752,1.5817276,0.60292906,0.42263946,0.6331147,1,1.5357751,1.4239193,0.54967433,0.5597029,0.72149515,1.0153695,1.2406569
At5g57660	1.2564374,2.2331321,1.2119278,0.18326916,0.12791158,0.32770208,1.3083813,2.681968,1,0.23846401,0.20279555,0.32532468,1.4205225
At5g57040	1,1.2419065,0.7796949,0.7634936,0.844334,0.98768777,1.205779,1.0990252,0.76665777,0.89423347,1.088815,1.0209278,1.2306905
At5g57030	0.89992434,0.86932266,0.859714,1.0814456,1.2578648,1.1616572,0.9085272,0.8047399,1,1.0546796,1.2400898,1.1884224,0.80359966
At5g56600	0.93345374,0.86795974,0.7546844,1,1.101281,1.0749351,0.9786696,0.79524106,0.8209548,1.0330026,1.2200887,1.0580736,1.0546548
At5g56860	0.99787915,0.43820104,0.75590557,1.0401729,1.252486,1.0832602,0.99986315,0.8592655,1,1.2038697,1.001477,1.0853112,0.62676036
At5g55990	0.72646046,0.9456201,1.549904,1.1443291,1,0.7918527,0.7873187,0.98982674,1.2232217,1.1608745,1.0656801,0.80106,1.0398117
At5g56260	0.94636256,0.8687151,0.98255146,0.9894101,1.213128,1.0704172,1,0.7864108,1.0565234,1.1917105,1.0552868,0.9842869,1.029683
At5g56280	1.0076278,1.0174483,1.0605305,1.0510788,0.9478974,0.92096245,0.97987956,1,1.1311178,0.93995094,0.9033463,0.94947886,1.1095603
At5g56000	1,0.6485641,0.90977246,1.1449804,1.2629883,1.2318641,0.8264961,0.6279453,0.9914055,1.1622282,1.1912183,1.0287714,0.921773
At5g56040	0.9915882,0.7206469,1,1.1094661,1.0366309,1.1128834,0.8894382,0.8668148,0.9915882,1.0966892,1.0457996,1.0446013,0.84156406
At5g55530	0.7794489,1,1.137403,1.5096446,1.2134111,0.96958864,0.9449714,0.9989013,1.2715129,1.161215,1.1038499,0.99370337,0.96786577
At5g54540	1,1.1229732,1.1125066,0.96020633,0.850368,0.8502539,1.017005,1.0684131,1.0567509,0.91752815,0.85838896,0.8823167,1.0145881
At5g54960	0.43086085,0.57885426,1.143603,1.275026,1.6303687,1,0.5793522,0.93276143,1.2145616,1.3997712,1.2947398,0.91158515,0.8576223
At5g54270	1.081119,1.2920578,0.9914818,0.32147646,0.57111406,1,1.2207036,1.2833006,0.96641594,0.40890515,0.6350913,1.1499951,1.163951
At5g53880	0.80160534,0.6694199,1.155857,0.98849505,1.481536,1.0516706,0.93369585,0.5703153,1.003905,1.2362487,1.1794788,1,0.9424024
At5g54130	1.3571397,0.6709134,0.69201493,0.5604447,1.4852151,3.1047523,1.274356,0.8285002,0.78562695,0.7657696,2.6345174,2.192462,1
At5g54110	1.3442578,1.0638732,0.66645974,0.83073384,0.9816902,1,1.2609087,0.9834936,0.6783959,0.88519293,1.1045953,1.1295851,1.0665426
At5g54160	1.2132709,1.301759,0.7040111,0.8613751,0.907159,1.0520216,1.2627331,1.1106043,0.7736423,0.8888385,0.88815767,1,1.1730918
At5g53970	1,0.6770113,0.34383786,0.5742527,1.1139293,1.2410321,1.0444146,0.648755,0.38663664,0.8423066,1.2899623,1.3319391,1.0637205
At5g53370	1.3028555,0.7954035,0.42245665,0.7439005,1.0568942,1.1705157,1.1554974,0.6641092,0.4070573,0.9774606,1,1.1021986,1.5849578
At5g53550	1.1907287,1.1424727,0.8077755,0.746671,0.8384171,1.0421383,1.0601288,1,0.74982655,0.9954885,0.98779696,1.2545869,1.288739
At5g52570	1.467245,0.9398184,0.19865595,0.28571203,1,2.106683,1.7400409,0.99274707,0.27084523,0.6609201,1.2451352,2.0875864,1.6797976
At5g52580	1.391814,1.1207045,1,0.89403206,0.99999994,1.0541999,1.003507,0.98738766,0.9955716,0.93523777,0.7514603,0.9780382,1.1123567
At5g52450	0.8650698,0.7393781,0.8280176,1.0404652,1.1452825,1,0.69535124,0.812412,0.9522851,1.0947059,1.2528582,1.0897249,1.0163292
At5g52190	1,0.70281273,1.2456734,1.5975386,1.2448107,1.0003893,0.7945382,0.79873735,1.265817,1.4127281,0.9968372,0.8385882,0.94122756
At5g51400	0.98351043,1.2414012,1,1.1745942,0.8127002,0.8638611,1.000089,1.1323204,1.1422616,1,0.81304115,0.8897315,1.3201237
At5g50450	0.77997065,0.99999994,1.5221242,1.2949739,0.99999994,0.7845343,0.8072017,1.3217978,1.6766857,1.2331748,0.99999994,0.9076231,0.66757405
At5g50100	1.2219551,0.96743214,0.65022385,0.7077288,1.0102355,1.2924036,1.1410108,0.86215425,0.49815923,0.65288424,1.077185,1.1975869,1
At5g49760	0.9992776,1.1644648,1.344128,0.9966904,1.0293658,0.9184767,1.0283996,1.2421981,1.0752009,1,0.9073906,0.5800747,0.9191983
At5g49910	0.82437015,0.598418,0.93528545,1.2407036,1.3994193,1.3915533,0.8425463,0.65557164,1,1.330282,1.4466076,1.3059186,0.5709857
At5g48880	1.4152861,0.74772954,0.53634775,0.46411204,1,2.5028777,1.1582359,1,0.6543956,0.61551875,1.1687357,3.5035818,2.504824
At5g48930	1.0420724,0.9993687,0.721213,0.90966165,1.0073191,1.0313102,1.0072242,0.8597294,0.7840856,0.9391151,1,1.0038955,1.073468
At5g48900	1.5527239,1.701294,1.3308353,0.9380472,0.8628395,0.9530639,1.4203156,1.4765596,1,0.7299807,0.5836889,0.73982227,1.0618249
At5g48490	1.3886752,1.181859,0.28605402,0.243739,0.47959185,1.076419,2.0110586,1.2231873,0.23766519,0.1639523,0.5564593,1,1.5709753
At5g48485	0.8659492,0.7964072,0.61546004,1,1.3032479,1.1268566,1.0041825,0.82124656,0.7653307,0.62885296,1.2898947,1.306943,1.2926866
At5g48540	2.0813017,1.7928545,0.62648386,0.6913055,1.0383962,1.4063436,1.2571726,0.8973933,0.4848819,0.60466164,0.8493008,0.99999994,1.5244265
At5g48380	0.8779251,1.0520604,1.0801445,1.1723152,1,0.97255814,0.8034229,1.0057217,1.0740048,1.1216842,0.94722384,0.8435691,0.97695744
At5g48250	0.010659663,0.2521862,3.665279,3.1215525,1.5054864,0.526574,0.3239897,1,3.0374053,2.2314293,1.6587188,0.56238097,0.4925049
At5g47560	1.2726297,0.95614064,0.5471992,0.7045796,0.7636167,1.1529505,1.2691083,1.0014647,0.44890887,0.9921344,1,1.084097,1.2966856
At5g47620	0.9939637,0.84904826,1.0089037,0.981482,1.0924678,1.0322899,0.8809253,0.8337533,1,1.0486606,1.1072067,1.0017085,0.99577874
At5g47240	0.41141614,1.9591998,2.59557,1,0.47984993,0.55510986,0.88872075,3.1949048,2.2831829,1,0.7098139,0.7101402,2.6146932
At5g46580	0.83281076,0.5710769,1.2323618,1.1532497,1.0901959,0.9536334,0.7639622,0.5065966,1.1402594,1.1611534,1.0813892,1,0.5746055
At5g46110	0.9803609,1.2972916,0.99999994,0.817239,0.91677475,1.0093738,1.2286699,1.3206395,0.9867503,0.91256183,0.89224434,1.1610303,1.0214386
